    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.106295916,       4.322607458,      0.1144885433,     0.03283522837
      -1.109924142,       4.318602004,      0.1137441648,     0.03230613768
      -1.113019019,       4.315411242,      0.1130056108,     0.03177310914
      -1.116139303,       4.312139666,      0.1122690771,     0.03121007262
       -1.11928987,       4.309052581,      0.1115326891,     0.03058001955
      -1.122708099,       4.305298018,      0.1107977611,     0.02991041165
       -1.12619264,       4.301641861,      0.1100649535,     0.02934013967
      -1.129264389,       4.298717753,      0.1093382608,     0.02879080281
      -1.129388654,       4.300529813,      0.1086205202,     0.02830948937
      -1.132050966,       4.297940502,      0.1079043033,     0.02785943194
      -1.131882206,       4.300110867,      0.1071962401,     0.02751885061
      -1.133097889,       4.299717653,      0.1064863031,     0.02723943817
      -1.137839152,       4.293836607,      0.1057633217,     0.02708336298
      -1.137029383,       4.296251949,      0.1050395072,     0.02696651624
      -1.137867026,        4.29580076,      0.1043184905,     0.02677027274
      -1.141012872,       4.292511581,      0.1035751823,      0.0265823923
      -1.144327709,       4.288290889,      0.1028229946,     0.02650233172
      -1.146860958,       4.285358919,      0.1020758655,     0.02639331396
      -1.147128594,       4.286073307,      0.1013171559,     0.02623402519
      -1.147179383,       4.286510556,      0.1005443271,     0.02614121947
       -1.14999554,       4.283306293,     0.09977223174,     0.02614285125
      -1.154509341,       4.277214336,     0.09899130336,      0.0263601193
      -1.151724628,       4.283650074,     0.09823867105,      0.0265534065
      -1.156228025,       4.277790928,     0.09748766356,     0.02678411175
      -1.159640966,       4.274012084,     0.09678464936,     0.02684797872
      -1.166810815,       4.263897977,     0.09608229673,     0.02700083599
      -1.169163302,       4.261658843,     0.09537916269,      0.0271522477
      -1.169014056,       4.263933039,      0.0946584191,     0.02742993723
      -1.172165619,       4.260454584,     0.09394072437,     0.02765648064
      -1.173639698,       4.258892537,     0.09322447337,     0.02787737627
      -1.177155856,       4.254749685,     0.09249046929,     0.02824931275
      -1.178058627,       4.254772468,     0.09174445422,     0.02872231619
      -1.182646842,       4.248880659,      0.0909824327,     0.02929258142
      -1.182656481,       4.249799669,     0.09023711095,     0.02973237894
      -1.186435505,       4.245110716,     0.08948625698,     0.03018021276
      -1.185782691,       4.248138266,      0.0887253371,      0.0306222465
      -1.186893049,       4.247959659,     0.08795594263,     0.03106782604
      -1.190370805,       4.243886511,     0.08718120561,     0.03152356942
      -1.195213632,       4.237080303,     0.08640034857,     0.03201215908
      -1.194387756,       4.240201825,     0.08561113759,     0.03256635031
       -1.19398869,       4.242087449,     0.08482441938,     0.03310672497
      -1.196707328,       4.239141366,     0.08403753949,     0.03367771466
      -1.198345698,       4.238206784,     0.08324866119,     0.03428200847
      -1.200811469,       4.235708898,     0.08244875204,     0.03491277153
       -1.20378032,        4.23301364,     0.08164030951,     0.03556068705
      -1.202979671,        4.23571649,     0.08083970884,     0.03623490675
      -1.201167518,       4.239926387,     0.08004898153,     0.03695213044
      -1.208034437,       4.231055932,     0.07926533789,     0.03757924201
